,steam_appid,name,name_slug,header_image,reviews_total,reviews_score_fancy,unfiltered_reviews_total,unfiltered_reviews_steam_purchase,metacritic_score,hidden_gem_score,steam_release_date,current_price_usd,base_price_usd,is_free,is_f2p,coming_soon,peak_ccu,followers,early_access,current_topsellers_rank,opencritic_score,playtracker_insight_rank,reviews_7day,reviews_30day,reviews_90day,launch_price,developer_ids,publisher_ids,developer,publisher
0,1731850,Prop Factory,prop_factory,https://cdn.cloudflare.steamstatic.com/steam/apps/1731850/header.jpg?t=1631272424,-1,-1,2,1,-1,-1,2021-09-10,99,99,0,0,0,1,7,-2,-1,,,-1,-1,-1,199.0,50885,50885,lbdl GameStudio,lbdl GameStudio
1,1731860,Space Adventures,space_adventures,https://cdn.cloudflare.steamstatic.com/steam/apps/1731860/header.jpg?t=1631031521,-1,-1,3,2,-1,-1,2021-09-07,999,999,0,0,0,1,7,-2,-1,,,-1,-1,-1,999.0,50889,50889,Neki4 Electronics,Neki4 Electronics
2,1731880,Upgrade VR,upgrade_vr,https://cdn.cloudflare.steamstatic.com/steam/apps/1731880/header.jpg?t=1631789031,-1,-1,9,-1,-1,-1,2021-09-13,0,0,1,0,0,2,17,1,-1,,,-1,-1,-1,,50886,50886,Mental Tech LLC,Mental Tech LLC
3,1731930,Engineer Alpha,engineer_alpha,https://cdn.cloudflare.steamstatic.com/steam/apps/1731930/header.jpg?t=1646686269,-1,-1,6,6,-1,-1,2021-11-10,699,699,0,0,0,2,58,1,-1,,,-1,-1,-1,,52042,52042,Aaron Worcester,Aaron Worcester
4,1732060,Makai Kingdom: Reclaimed and Rebound,makai_kingdom_reclaimed_and_rebound,https://cdn.cloudflare.steamstatic.com/steam/apps/1732060/header.jpg?t=1643307433,-1,-1,-1,-1,-1,-1,2022-05-10,0,0,0,0,1,-1,520,-2,-1,,,-1,-1,-1,,6231,828,"Nippon Ichi Software, Inc.","NIS America, Inc."
5,1732070,ZHP: Unlosing Ranger vs. Darkdeath Evilman,zhp_unlosing_ranger_vs_darkdeath_evilman,https://cdn.cloudflare.steamstatic.com/steam/apps/1732070/header.jpg?t=1643238941,-1,-1,-1,-1,-1,-1,2022-05-10,0,0,0,0,1,-1,278,-2,-1,,,-1,-1,-1,,"4670,6231",828,"Codeglue, Nippon Ichi Software, Inc.","NIS America, Inc."
6,1732090,Words Can Kill,words_can_kill,https://cdn.cloudflare.steamstatic.com/steam/apps/1732090/header.jpg?t=1645577748,-1,-1,-1,-1,-1,-1,2022-05-31,0,0,0,0,1,-1,168,-2,-1,,,-1,-1,-1,,50139,50139,Typing Monkey,Typing Monkey
7,1732120,Paper Mages,paper_mages,https://cdn.cloudflare.steamstatic.com/steam/apps/1732120/header.jpg?t=1644802119,-1,-1,-1,-1,-1,-1,2023-05-18,0,0,0,0,1,-1,7,-2,-1,,,-1,-1,-1,,51583,51583,Gently Giant LLC,Gently Giant LLC
8,1732170,Seqitaire,seqitaire,https://cdn.cloudflare.steamstatic.com/steam/apps/1732170/header.jpg?t=1645141419,-1,-1,-1,-1,-1,-1,1970-01-01,0,0,0,0,1,-1,-1,-2,-1,,,-1,-1,-1,,46755,46755,DC Creation Studios,DC Creation Studios
9,1732180,Kaiju Princess,kaiju_princess,https://cdn.cloudflare.steamstatic.com/steam/apps/1732180/header.jpg?t=1645366411,-1,-1,-1,-1,-1,-1,2022-06-30,0,0,0,0,1,-1,1072,-2,-1,,,-1,-1,-1,,53229,50474,PantyParrot,Mango Party
10,1732260,Lucent Bounds,lucent_bounds,https://cdn.cloudflare.steamstatic.com/steam/apps/1732260/header.jpg?t=1637728926,-1,-1,2,2,-1,-1,2021-11-23,499,499,0,0,0,1,7,-2,-1,,,-1,-1,-1,499.0,51461,51461,Peartree Games,Peartree Games
11,1732270,Tanhaji - The Lion Maratha Warrior of Ch. Shivaji,tanhaji_the_lion_maratha_warrior_of_ch_shivaji,https://cdn.cloudflare.steamstatic.com/steam/apps/1732270/header.jpg?t=1641007364,-1,-1,-1,-1,-1,-1,2021-10-04,1199,1199,0,0,0,-1,17,-2,-1,,,-1,-1,-1,1499.0,52309,52310,AbracaDabra Software Solutions,AbracaDabra Software Solutions Pvt. Ltd.
12,1732310,Her Jentle Hi-ness,her_jentle_hi_ness,https://cdn.cloudflare.steamstatic.com/steam/apps/1732310/header.jpg?t=1648202589,-1,-1,2,1,-1,-1,2022-03-24,1499,1499,0,0,0,2,28,-2,8630,,,-1,-1,-1,,19880,19880,Sky Bear Games,Sky Bear Games
13,1732480,Takkoman -Kouzatsu World-,takkoman_kouzatsu_world,https://cdn.cloudflare.steamstatic.com/steam/apps/1732480/header.jpg?t=1642923810,-1,-1,-1,-1,-1,-1,1970-01-01,0,0,0,0,1,-1,122,-2,-1,,33337.0,-1,-1,-1,,1920,546,illuCalab,PLAYISM
14,1732500,Raziel,raziel,https://cdn.cloudflare.steamstatic.com/steam/apps/1732500/header.jpg?t=1643901541,-1,-1,-1,-1,-1,-1,1970-01-01,0,0,1,0,1,-1,22,-2,-1,,,-1,-1,-1,,"50135,57017",50136,"Carlos Davilla, Cats From The Underground",Cats From The Underground
15,1732560,rodina.doc,rodinadoc,https://cdn.cloudflare.steamstatic.com/steam/apps/1732560/header.jpg?t=1644379801,-1,-1,-1,-1,-1,-1,1970-01-01,0,0,1,0,1,-1,31,-2,-1,,,-1,-1,-1,,"37697,51240",51240,"Octobear Knight Games, pain department",pain department
16,1732590,玄龙山,,https://cdn.cloudflare.steamstatic.com/steam/apps/1732590/header.jpg?t=1639469594,-1,-1,1,1,-1,-1,2021-12-14,764,899,0,0,0,-1,21,-2,-1,,,-1,-1,-1,899.0,51241,51241,Venter,Venter
17,1732660,Car Wash TD - Tower Defense,car_wash_td_tower_defense,https://cdn.cloudflare.steamstatic.com/steam/apps/1732660/header.jpg?t=1642794713,-1,-1,3,3,-1,-1,2021-12-29,999,999,0,0,0,2,27,-2,12094,,,-1,-1,-1,1499.0,50138,50138,Adam Atamnia,Adam Atamnia
18,1732720,周松传,,https://cdn.cloudflare.steamstatic.com/steam/apps/1732720/header.jpg?t=1633392154,-1,-1,8,7,-1,-1,2021-10-04,299,299,0,0,0,5,34,-2,-1,,,-1,-1,-1,799.0,51856,51856,周松传工作室,周松传工作室
19,1732730,Captures II,captures_ii,https://cdn.cloudflare.steamstatic.com/steam/apps/1732730/header.jpg?t=1631711423,-1,-1,-1,-1,-1,-1,2021-09-15,199,199,0,0,0,-1,7,-2,-1,,,-1,-1,-1,199.0,50760,50760,cosmic_dust,cosmic_dust
20,1732750,Havsala: Into the Soul Palace,havsala_into_the_soul_palace,https://cdn.cloudflare.steamstatic.com/steam/apps/1732750/header.jpg?t=1645183410,-1,-1,-1,-1,-1,-1,2022-04-30,0,0,0,0,1,-1,274,-2,-1,,,-1,-1,-1,,50883,50883,Stratera Games,Stratera Games
21,1732840,Destruction Dummies,destruction_dummies,https://cdn.cloudflare.steamstatic.com/steam/apps/1732840/header.jpg?t=1642493914,-1,-1,6,3,-1,-1,2021-12-23,499,999,0,0,0,2,14,-2,-1,,,-1,-1,-1,999.0,26949,26949,Hermit Mode,Hermit Mode
22,1732900,Spaceship Trouble,spaceship_trouble,https://cdn.cloudflare.steamstatic.com/steam/apps/1732900/header.jpg?t=1633327897,-1,-1,-1,-1,-1,-1,2021-09-09,89,899,0,0,0,-1,4,-2,16484,,,-1,-1,-1,899.0,50140,50150,TAUNT,Gales Corp.
23,1732910,Photography Simulator,photography_simulator,https://cdn.cloudflare.steamstatic.com/steam/apps/1732910/header.jpg?t=1644308320,-1,-1,-1,-1,-1,-1,1970-01-01,0,0,0,0,1,-1,2253,-2,-1,,,-1,-1,-1,,57961,"652,37708",Madnetic Games,"PlayWay S.A., Madnetic Games"
24,1732920,Bulanci,bulanci,https://cdn.cloudflare.steamstatic.com/steam/apps/1732920/header.jpg?t=1645041920,-1,-1,-1,-1,-1,-1,2022-12-31,0,0,0,0,1,-1,620,1,-1,,,-1,-1,-1,,54880,54880,SleepTeam,SleepTeam
25,1732930,Jolt Project,jolt_project,https://cdn.cloudflare.steamstatic.com/steam/apps/1732930/header.jpg?t=1637149386,-1,-1,-1,-1,-1,-1,2021-11-17,499,499,0,0,0,-1,4,-2,-1,,,-1,-1,-1,,54065,54065,Campião Games,Campião Games
26,1732980,TUNGUSKA: A Call in the Woods,tunguska_a_call_in_the_woods,https://cdn.cloudflare.steamstatic.com/steam/apps/1732980/header.jpg?t=1631908904,-1,-1,-1,-1,-1,-1,2022-12-31,0,0,0,0,1,-1,23,-2,-1,,,-1,-1,-1,,52119,52119,Dividebyzer0 team,Dividebyzer0 team
27,1733020,Dragon Throne Battle of Red Cliffs,dragon_throne_battle_of_red_cliffs,https://cdn.cloudflare.steamstatic.com/steam/apps/1733020/header.jpg?t=1631130926,-1,-1,-1,-1,-1,-1,2021-08-31,0,0,0,0,1,-1,474,-2,-1,,,-1,-1,-1,,51772,30,Object Software,Strategy First
